epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
123,62058.9,1.03335,0.3601,0.00607,0.95405,0.90231,0.95977,0.6759,1.10995,0.45779,0.00783,6.088e-05,2.02933e-05,6.088e-05,2.02933e-05,6.088e-05,2.02933e-05,6.088e-05,2.02933e-05
124,62560.5,1.03096,0.35806,0.00603,0.9538,0.90304,0.95983,0.67603,1.10956,0.45803,0.00782,5.892e-05,1.964e-05,5.892e-05,1.964e-05,5.892e-05,1.964e-05,5.892e-05,1.964e-05
125,63061.7,1.02687,0.35422,0.00603,0.95274,0.90412,0.95983,0.6759,1.10948,0.45807,0.00782,5.696e-05,1.89867e-05,5.696e-05,1.89867e-05,5.696e-05,1.89867e-05,5.696e-05,1.89867e-05
126,63562.8,1.03344,0.35303,0.00601,0.95391,0.90267,0.95982,0.67619,1.10939,0.45818,0.00782,5.5e-05,1.83333e-05,5.5e-05,1.83333e-05,5.5e-05,1.83333e-05,5.5e-05,1.83333e-05
127,64065.8,1.0278,0.35707,0.006,0.95171,0.90455,0.95988,0.67603,1.1094,0.45861,0.00782,5.304e-05,1.768e-05,5.304e-05,1.768e-05,5.304e-05,1.768e-05,5.304e-05,1.768e-05
128,64567.9,1.0302,0.35732,0.006,0.95337,0.90377,0.95998,0.67605,1.10979,0.4584,0.00782,5.108e-05,1.70267e-05,5.108e-05,1.70267e-05,5.108e-05,1.70267e-05,5.108e-05,1.70267e-05
129,65069.6,1.0256,0.3554,0.00599,0.95504,0.90313,0.96,0.67615,1.10976,0.45839,0.00782,4.912e-05,1.63733e-05,4.912e-05,1.63733e-05,4.912e-05,1.63733e-05,4.912e-05,1.63733e-05
130,65571.4,1.02814,0.35616,0.00602,0.95478,0.90296,0.95999,0.67622,1.10962,0.4589,0.00782,4.716e-05,1.572e-05,4.716e-05,1.572e-05,4.716e-05,1.572e-05,4.716e-05,1.572e-05
131,66074.2,1.03357,0.3546,0.00606,0.95436,0.90352,0.96001,0.67635,1.10963,0.45873,0.00782,4.52e-05,1.50667e-05,4.52e-05,1.50667e-05,4.52e-05,1.50667e-05,4.52e-05,1.50667e-05
132,66575.5,1.02956,0.35863,0.00602,0.95328,0.904,0.95994,0.67642,1.10935,0.45944,0.00782,4.324e-05,1.44133e-05,4.324e-05,1.44133e-05,4.324e-05,1.44133e-05,4.324e-05,1.44133e-05
133,67076.1,1.02807,0.35634,0.006,0.95443,0.9031,0.96004,0.67637,1.1096,0.45907,0.00782,4.128e-05,1.376e-05,4.128e-05,1.376e-05,4.128e-05,1.376e-05,4.128e-05,1.376e-05
134,67576.6,1.02967,0.35497,0.006,0.95267,0.90388,0.96004,0.67656,1.10945,0.46002,0.00782,3.932e-05,1.31067e-05,3.932e-05,1.31067e-05,3.932e-05,1.31067e-05,3.932e-05,1.31067e-05
135,68077.7,1.02968,0.359,0.00601,0.9528,0.90454,0.95999,0.67655,1.10958,0.45977,0.00782,3.736e-05,1.24533e-05,3.736e-05,1.24533e-05,3.736e-05,1.24533e-05,3.736e-05,1.24533e-05
136,68578.6,1.02806,0.35471,0.00601,0.95358,0.90364,0.95998,0.67661,1.10959,0.4592,0.00782,3.54e-05,1.18e-05,3.54e-05,1.18e-05,3.54e-05,1.18e-05,3.54e-05,1.18e-05
137,69078.8,1.02687,0.35229,0.00602,0.95336,0.90448,0.95996,0.67661,1.10946,0.45932,0.00782,3.344e-05,1.11467e-05,3.344e-05,1.11467e-05,3.344e-05,1.11467e-05,3.344e-05,1.11467e-05
138,69579.1,1.02442,0.35882,0.00598,0.95225,0.90568,0.96012,0.67688,1.10938,0.45869,0.00782,3.148e-05,1.04933e-05,3.148e-05,1.04933e-05,3.148e-05,1.04933e-05,3.148e-05,1.04933e-05
139,70079.1,1.02306,0.34962,0.00598,0.95234,0.90412,0.96002,0.67628,1.11017,0.45837,0.00783,2.952e-05,9.84e-06,2.952e-05,9.84e-06,2.952e-05,9.84e-06,2.952e-05,9.84e-06
140,70580,1.0264,0.35413,0.006,0.95281,0.90478,0.95995,0.67628,1.11,0.45933,0.00783,2.756e-05,9.18667e-06,2.756e-05,9.18667e-06,2.756e-05,9.18667e-06,2.756e-05,9.18667e-06
141,71080.6,1.02543,0.34995,0.00596,0.95384,0.90353,0.96007,0.67663,1.10998,0.45906,0.00783,2.56e-05,8.53333e-06,2.56e-05,8.53333e-06,2.56e-05,8.53333e-06,2.56e-05,8.53333e-06
142,71581.3,1.02373,0.35583,0.006,0.95252,0.90508,0.96008,0.67647,1.10988,0.45894,0.00783,2.364e-05,7.88e-06,2.364e-05,7.88e-06,2.364e-05,7.88e-06,2.364e-05,7.88e-06
143,72082,1.01844,0.34899,0.00592,0.95237,0.90566,0.96005,0.67677,1.10924,0.46015,0.00782,2.168e-05,7.22667e-06,2.168e-05,7.22667e-06,2.168e-05,7.22667e-06,2.168e-05,7.22667e-06
144,72583.9,1.02659,0.35262,0.00602,0.95362,0.90436,0.9601,0.67703,1.10932,0.45888,0.00782,1.972e-05,6.57333e-06,1.972e-05,6.57333e-06,1.972e-05,6.57333e-06,1.972e-05,6.57333e-06
145,73085.2,1.02344,0.35295,0.00596,0.95357,0.90436,0.96017,0.6771,1.10948,0.4584,0.00782,1.776e-05,5.92e-06,1.776e-05,5.92e-06,1.776e-05,5.92e-06,1.776e-05,5.92e-06
146,73586.2,1.02631,0.35648,0.006,0.95365,0.90532,0.96035,0.67718,1.10986,0.45755,0.00783,1.58e-05,5.26667e-06,1.58e-05,5.26667e-06,1.58e-05,5.26667e-06,1.58e-05,5.26667e-06
147,74086.9,1.02559,0.35328,0.00599,0.95388,0.90472,0.96022,0.67698,1.11015,0.45786,0.00783,1.384e-05,4.61333e-06,1.384e-05,4.61333e-06,1.384e-05,4.61333e-06,1.384e-05,4.61333e-06
148,74588.1,1.02437,0.35241,0.00598,0.9528,0.90532,0.96032,0.67689,1.10972,0.4584,0.00783,1.188e-05,3.96e-06,1.188e-05,3.96e-06,1.188e-05,3.96e-06,1.188e-05,3.96e-06
149,75088.9,1.02201,0.35254,0.00598,0.95398,0.90328,0.96023,0.67697,1.11042,0.45758,0.00783,9.92e-06,3.30667e-06,9.92e-06,3.30667e-06,9.92e-06,3.30667e-06,9.92e-06,3.30667e-06
150,75589.2,1.02551,0.35183,0.00597,0.95451,0.90436,0.96038,0.67695,1.11046,0.45764,0.00783,7.96e-06,2.65333e-06,7.96e-06,2.65333e-06,7.96e-06,2.65333e-06,7.96e-06,2.65333e-06
